# sfxindex format=2 rules=2 utoc_fingerprint=a9cd4a27439dc777 pak_index_hash=4ba2bb49b3e5820e3f1643ecd1b0fa42bcb71c19 events=1218 wems=5699 media_refs=6666
tab	group	event_path	wem_id	source_wav	flags	length_ms
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	909397781	al_weap_whoosh_shortsword_texture_01.wav		635
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	912204900	weap_whoosh_blade_enchanted_soft_01.wav		1178
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	915896422	weap_whoosh_blunt_enchanted_soft_04.wav		826
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	921996293	weap_whoosh_blunt_enchanted_soft_02.wav		838
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	928619024	weap_whoosh_blunt_enchanted_heavy_01.wav		1154
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	934406319	al_weap_whoosh_shortsword_texture_03.wav		668
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	944594919	al_weap_whoosh_shortsword_base_02.wav		616
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	945103942	al_weap_whoosh_shortsword_texture_04.wav		543
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	958379719	al_weap_whoosh_shortsword_texture_02.wav		786
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	976531223	al_weap_whoosh_mace_base_02.wav		321
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	978408679	al_weap_whoosh_battleaxe_tone_03.wav		635
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	983226423	al_weap_whoosh_hand_2.wav		154
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	995490681	weap_whoosh_blade_enchanted_soft_04.wav		793
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1001926342	al_weap_whoosh_dagger_ringout_05.wav		563
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1008204471	al_weap_whoosh_dagger_ringout_03.wav		591
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1016290311	al_weap_whoosh_shortsword_ringout_07.wav		298
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1030033606	al_weap_whoosh_dagger_ringout_02.wav		578
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1032615542	al_weap_whoosh_longsword_base_combined_06.wav		450
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1038415520	al_weap_whoosh_longsword_base_combined_02.wav		340
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1044994568	weap_whoosh_blunt_enchanted_heavy_06.wav		1115
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1049175650	al_weap_whoosh_claymore_base_combined_05.wav		668
Weapons	Whooshes	Events/NWSWeapon/nws_weap_whoosh	1066847999	al_weap_whoosh_waraxe_base_01.wav		364
Magic	Alteration	magic/Alteration/magic_imp_alteration	1054646169	al_magic_imp_alteration.wav	shared	1988
Magic	Alteration	magic/Alteration/magic_spl_alteration_cast	27304476	al_magic_alteration_cast.wav	shared	2450
Magic	Alteration	magic/Alteration/magic_spl_alteration_fail	876240553	al_magic_alteration_fail.wav		811
Magic	Alteration	magic/Alteration/magic_spl_alteration_travel	576255372	al_magic_alteration_travel.wav		0
Magic	Barrier	magic/Barrier/magic_barrier	513025512	al_vfx_barrier.wav		4040
Magic	Barrier	magic/Barrier/magic_barrier	782713556	al_vfx_barrier.wav		3628
Magic	Barrier	magic/Barrier/magic_barrier	966316781	al_vfx_barrier.wav		3658
Magic	Barrier	magic/Barrier/magic_barrier_blast	1006907377	al_vfx_barrier_blast.wav		5633
Magic	Barrier Blood Of The Devine	Events/magic/Barrier_Blood_of_The_Devine/magic_barrier_bloodofthedevine	834339150	al_vfx_barrier_bloodofdevines.wav		9898
Magic	Barrier Blood Of The Devine Steam	Events/magic/Barrier_Blood_of_The_Devine_steam/Magic_barrier_bloodofdevines_steam	558269768	al_vfx_barrier_bloodofdevines_steam.wav		9941
Magic	Barrier Small Crypt	Events/magic/Barrier_Small_Crypt/magic_barrier_smallcrypt	788408839	al_vfx_barrier_smallcrypt.wav		10016
Magic	Clairvoyance	magic/Clairvoyance/magic_spl_clairvoyance_cast	110534220	al_magic_spl_clairvoyance_cast_2.wav		2757
Magic	Clairvoyance	magic/Clairvoyance/magic_spl_clairvoyance_cast	264516605	al_magic_spl_clairvoyance_cast_3.wav		2672
Magic	Clairvoyance	magic/Clairvoyance/magic_spl_clairvoyance_cast	593270766	al_magic_spl_clairvoyance_cast_1.wav		2938
Magic	Clairvoyance	magic/Clairvoyance/magic_spl_clairvoyance_travel	77619022	al_magic_spl_clairvoyance_travel.wav		0
Magic	Conjuration	magic/Conjuration/magic_imp_conjuration	836298911	al_magic_imp_conjuration.wav	shared	1472
Magic	Conjuration	Events/magic/Conjuration/magic_spl_conjuration_bounddisappear	490076568	al_magic_conjuration_bounddisappear.wav		3114
Magic	Conjuration	magic/Conjuration/magic_spl_conjuration_cast	634109380	al_magic_conjuration_cast.wav		1608
Magic	Conjuration	magic/Conjuration/magic_spl_conjuration_fail	741840640	al_magic_conjuration_fail.wav	shared	1175
Magic	Conjuration	magic/Conjuration/magic_spl_conjuration_travel	766423927	al_magic_conjuration_travel.wav		0
Magic	Crystal Cap	Events/magic/Crystal_Cap/al_magic_vfx_crystalcap	61639327	al_magic_crystalcap.wav		6840
Magic	Crystal In Xeddefen	Events/magic/Crystal_In_Xeddefen/al_magic_crystalinxeddefen	14634775	al_magic_crystalinxeddefen.wav	shared	9906
Magic	Crystal In Xeddefen	Events/magic/Crystal_In_Xeddefen/al_magic_crystalinxeddefen	14879861	al_env_emt_obelisk_heart_loop_1.wav	shared	2020
Magic	Crystal In Xeddefen	Events/magic/Crystal_In_Xeddefen/al_magic_crystalinxeddefen	365199382	al_magic_crystalinxeddefen_blast_open.wav	shared	1033
Magic	Crystal In Xeddefen	Events/magic/Crystal_In_Xeddefen/al_magic_crystalinxeddefen	556496875	al_magic_crystalinxeddefen.wav	shared	5158
Magic	Crystal In Xeddefen	Events/magic/Crystal_In_Xeddefen/al_magic_crystalinxeddefen	951097739	al_magic_crystalinxeddefen.wav	shared	6175
Magic	Crystal In Xeddefen	Events/magic/Crystal_In_Xeddefen/al_magic_crystalinxeddefen_activation	785208592	al_env_emt_tuningfork.wav		5800
Magic	Crystal In Xeddefen	Events/magic/Crystal_In_Xeddefen/al_magic_crystalinxeddefen_blast	365199382	al_magic_crystalinxeddefen_blast_open.wav	shared	1033
Magic	Destruction	magic/Destruction/magic_imp_destruction	1054646169	al_magic_imp_alteration.wav	shared	1988
Magic	Destruction	magic/Destruction/magic_spl_destruction_cast	449398849	al_magic_destruction_cast.wav		2057
Magic	Destruction	magic/Destruction/magic_spl_destruction_fail	765189447	al_magic_destruction_fail.wav		805
Magic	Destruction	magic/Destruction/magic_spl_destruction_travel	308013738	al_magic_destruction_travel.wav		0
Magic	Destruction Of Fortress	Events/magic/Destruction_of_Fortress/magic_vfx_destructionoffortress	503490965	al_magic_vfx_destructionoffortress.wav		26924
Magic	Destruction Of Fortress	Events/magic/Destruction_of_Fortress/magic_vfx_destructionoffortress	637393899	magic_vfx_destructionoffortress_rumble.wav		9500
Magic	End Scene	magic/End_Scene/magic_end_amulet_activate	112467387	al_magic_end_amulet_activate.wav		5143
Magic	End Scene	magic/End_Scene/magic_end_dragon_transformation	758876693	al_magic_end_dragon_transformation.wav		6339
Magic	End Scene	magic/End_Scene/magic_end_temple_transformation	819335883	al_magic_end_temple_transformation.wav		7312
Magic	Fireball	magic/Fireball/magic_imp_fireball	219082003	al_magic_imp_fireball.wav		1573
Magic	Fireball	magic/Fireball/magic_spl_fireball_cast	269803990	al_magic_fireball_cast.wav	shared	2864
Magic	Fireball	magic/Fireball/magic_spl_fireball_fail	972353237	al_magic_fireball_fail.wav		999
Magic	Fireball	magic/Fireball/magic_spl_fireball_travel	1030141053	al_magic_fireball_travel.wav		0
Magic	Focus Crystal	Events/magic/Focus_Crystal/magic_vfx_focuscrystal	698724535	al_magic_vfx_focuscrystal.wav		14984
Magic	Frost	magic/Frost/magic_imp_frost	333178348	al_magic_imp_frost.wav		777
Magic	Frost	magic/Frost/magic_spl_frost_cast	237233248	al_magic_frost_cast.wav		1791
Magic	Frost	magic/Frost/magic_spl_frost_fail	1014836944	al_magic_frost_fail.wav		938
Magic	Frost	magic/Frost/magic_spl_frost_travel	466360521	al_magic_frost_travel.wav		0
Magic	Guild Mage Portal	magic/Guild_Mage_Portal/magic_GuildMagePortal	281453005	al_vfx_guildmageportal.wav		3301
Magic	Guild Mage Portal	magic/Guild_Mage_Portal/magic_GuildMagePortal	445834319	al_vfx_guildmageportal.wav		3330
Magic	Guild Mage Portal	magic/Guild_Mage_Portal/magic_GuildMagePortal	732470249	al_vfx_guildmageportal.wav		3768
Magic	Illusion	magic/Illusion/magic_imp_illusion	733943712	al_magic_imp_illusion.wav		1541
Magic	Illusion	magic/Illusion/magic_spl_illusion_cast	113942618	al_magic_illusion_cast.wav		1618
Magic	Illusion	magic/Illusion/magic_spl_illusion_fail	360953089	al_magic_illusion_fail.wav		907
Magic	Illusion	magic/Illusion/magic_spl_illusion_travel	736694138	al_magic_illusion_travel.wav		0
Magic	Jyggalag	Events/magic/Jyggalag/magic_vfx_Jyggalag_deadricprince_apparition	480192538	magic_vfx_portalofcarmoran_portal_impact_power.wav		4221
Magic	Jyggalag	Events/magic/Jyggalag/magic_vfx_Jyggalag_deadricprince_apparition	956630435	magic_vfx_portalofcarmoran_portal_impact_power.wav		2757
Magic	Jyggalag	Events/magic/Jyggalag/magic_vfx_Jyggalag_deadricprince_apparition	994070807	magic_vfx_jyggalag_portal_open.wav		1445
Magic	Jyggalag	Events/magic/Jyggalag/magic_vfx_Jyggalag_death	23151728	magic_vfx_Jyggalag_death.wav		1298
Magic	Jyggalag	Events/magic/Jyggalag/magic_vfx_Jyggalag_death	1039622654	magic_vfx_Jyggalag_death_swirlpower.wav		10394
Magic	Jyggalag	Events/magic/Jyggalag/magic_vfx_jyggalag_portal_open	148061659	magic_vfx_jyggalag_portal_open.wav	shared	5550
Magic	Jyggalag	Events/magic/Jyggalag/magic_vfx_jyggalag_portal_open	949132880	magic_vfx_jyggalag_portal_cloudswirl.wav	shared	10906
Magic	Jyggalag	Events/magic/Jyggalag/magic_vfx_jyggalag_portal_open_cloudswirl	949132880	magic_vfx_jyggalag_portal_cloudswirl.wav	shared	10906
Magic	Magic Gate	magic/Magic_Gate/magic_magicgate	204382841	al_vfx_magicgate.wav		3956
Magic	Magic Gate	magic/Magic_Gate/magic_magicgate	605203293	al_vfx_magicgate.wav		4324
Magic	Magic Gate	magic/Magic_Gate/magic_magicgate	881159793	al_vfx_magicgate.wav		3618
Magic	Mysticism	magic/Mysticism/magic_imp_mysticism	548062326	al_magic_imp_mysticism.wav		1941
Magic	Mysticism	magic/Mysticism/magic_spl_mysticism_cast	1012942427	al_magic_mysticism_cast.wav		3509
Magic	Mysticism	magic/Mysticism/magic_spl_mysticism_fail	621965240	al_magic_mysticism_fail.wav		1298
Magic	Mysticism	magic/Mysticism/magic_spl_mysticism_travel	10389534	al_magic_mysticism_travel.wav		0
Magic	Night Eye	magic/Night_Eye/magic_statuseffect_nighteye	737915112	al_magic_spl_statuseffect_nighteye.wav		18615
Magic	Paralyze	magic/Paralyze/magic_imp_paralyze	394313705	al_magic_imp_paralyze_1.wav		3923
Magic	Paralyze	magic/Paralyze/magic_imp_paralyze	668855380	al_magic_imp_paralyze_2.wav		3607
Magic	Paralyze	magic/Paralyze/magic_imp_paralyze	997325434	al_magic_imp_paralyze_3.wav		3481
Magic	Paralyze	magic/Paralyze/magic_spl_paralyze_cast	186080715	al_magic_spl_paralyze_cast_3.wav		2909
Magic	Paralyze	magic/Paralyze/magic_spl_paralyze_cast	930232267	al_magic_spl_paralyze_cast_1.wav		2993
Magic	Paralyze	magic/Paralyze/magic_spl_paralyze_cast	930577362	al_magic_spl_paralyze_cast_2.wav		2792
Magic	Poison	magic/Poison/magic_imp_poison	1013766309	al_magic_imp_poison.wav		1757
Magic	Poison	magic/Poison/magic_spl_poison_cast	773836055	al_magic_poison_cast.wav		4237
Magic	Poison	magic/Poison/magic_spl_poison_fail	517072128	al_magic_poison_fail.wav		1009
Magic	Poison	magic/Poison/magic_spl_poison_travel	136443065	al_magic_poison_travel.wav		0
Magic	Portal Of Camorans Paradise	Events/magic/Portal_of_Camorans_Paradise/magic_vfx_portalofcamoranparadise_portal_loop	52117204	magic_vfx_portalofcarmoran_portal_loop.wav		3332
Magic	Portal Of Camorans Paradise	Events/magic/Portal_of_Camorans_Paradise/magic_vfx_portalofcamoranparadise_portal_loop	432594230	magic_vfx_portalofcarmoran_portal_loop.wav		3791
Magic	Portal Of Camorans Paradise	Events/magic/Portal_of_Camorans_Paradise/magic_vfx_portalofcamoranparadise_portal_loop	925674912	magic_vfx_portalofcarmoran_portal_loop.wav		3740
Magic	Portal Of Camorans Paradise	Events/magic/Portal_of_Camorans_Paradise/magic_vfx_portalofcamoransparadise_impact	420461805	magic_vfx_portalofcarmoran_portal_impact_power.wav		18233
Magic	Restoration	magic/Restoration/magic_imp_restoration	106297937	al_magic_imp_restoration.wav		2670
Magic	Restoration	magic/Restoration/magic_spl_restoration_cast	430541321	al_magic_restoration_cast.wav		3230
Magic	Restoration	magic/Restoration/magic_spl_restoration_cast	905099727	al_magic_restoration_cast.wav		3230
Magic	Restoration	magic/Restoration/magic_spl_restoration_fail	6422212	al_magic_restoration_fail.wav		1211
Magic	Restoration	magic/Restoration/magic_spl_restoration_travel	210780640	al_magic_restoration_travel.wav		0
Magic	Sheogorath Vanish	Events/magic/Sheogorath_Vanish/magic_vfx_sheogorath_vanish	468761865	al_vfx_sheogorath_vanish.wav		14497
Magic	Shivering Isle Portal	magic/ShiveringIslePortal/magic_shiveringisleportal	904425245	al_vfx_shiveringisleportal.wav		3012
Magic	Shivering Isle Portal	magic/ShiveringIslePortal/magic_shiveringisleportal	924510147	al_vfx_shiveringisleportal.wav		3796
Magic	Shivering Isle Portal	magic/ShiveringIslePortal/magic_shiveringisleportal	1073275382	al_vfx_shiveringisleportal.wav		3124
Magic	Shock	magic/Shock/magic_imp_shock	842653395	al_magic_imp_shock.wav		3889
Magic	Shock	magic/Shock/magic_spl_shock_cast	198311342	al_magic_shock_cast.wav		2281
Magic	Shock	magic/Shock/magic_spl_shock_fail	900519130	al_magic_shock_fail.wav		942
Magic	Shock	magic/Shock/magic_spl_shock_travel	779635368	al_magic_shock_travel.wav		0
Creatures	Baliwog	creature/Baliwog/cre_baliwog_attack_land	312464118	al_cre_vox_baliwog_attack_land_3.wav		1352
Creatures	Baliwog	creature/Baliwog/cre_baliwog_attack_land	458368914	al_cre_vox_baliwog_attack_land_1.wav		1440
Creatures	Baliwog	creature/Baliwog/cre_baliwog_attack_land	617507332	al_cre_vox_baliwog_attack_land_2.wav		1430
Creatures	Baliwog	creature/Baliwog/cre_baliwog_attack_water	8293008	al_cre_vox_baliwog_attack_water_1.wav		1778
Creatures	Baliwog	creature/Baliwog/cre_baliwog_attack_water	539494030	al_cre_vox_baliwog_attack_water_2.wav		2384
Creatures	Baliwog	creature/Baliwog/cre_baliwog_aware	995181058	al_cre_vox_baliwog_aware_1.wav		1135
Creatures	Baliwog	creature/Baliwog/cre_baliwog_aware	1024665469	al_cre_vox_baliwog_aware_2.wav		1091
Creatures	Baliwog	creature/Baliwog/cre_baliwog_death	131168571	al_cre_vox_baliwog_death_1.wav		1319
Creatures	Baliwog	creature/Baliwog/cre_baliwog_death	980486128	al_cre_vox_baliwog_death_2.wav		1060
Creatures	Baliwog	creature/Baliwog/cre_baliwog_footstep	477153090	al_cre_fs_baliwog_1.wav		1077
Creatures	Baliwog	creature/Baliwog/cre_baliwog_footstep	544306436	al_cre_fs_baliwog_2.wav		966
Creatures	Baliwog	creature/Baliwog/cre_baliwog_footstep	703578353	al_cre_fs_baliwog_3.wav		1200
Creatures	Baliwog	creature/Baliwog/cre_baliwog_footstep	1065929789	al_cre_fs_baliwog_4.wav		854
Creatures	Baliwog	creature/Baliwog/cre_baliwog_idle	470240958	al_cre_vox_baliwog_idle_2.wav		1944
Creatures	Baliwog	creature/Baliwog/cre_baliwog_idle	855934564	al_cre_vox_baliwog_idle_1.wav		2464
Creatures	Baliwog	creature/Baliwog/cre_baliwog_pain	69307209	al_cre_vox_baliwog_pain_3.wav		636
Creatures	Baliwog	creature/Baliwog/cre_baliwog_pain	648875909	al_cre_vox_baliwog_pain_1.wav		493
Creatures	Baliwog	creature/Baliwog/cre_baliwog_pain	814083959	al_cre_vox_baliwog_pain_2.wav		640
Creatures	Baliwog	creature/Baliwog/cre_baliwog_swim	152718572	al_cre_fs_baliwog_swim_2.wav		2391
Creatures	Baliwog	creature/Baliwog/cre_baliwog_swim	635218530	al_cre_fs_baliwog_swim_1.wav		2676
Creatures	Bear	creature/Bear/cre_bear_attack	319739347	al_cre_vox_bear_attack_2.wav		986
Creatures	Bear	creature/Bear/cre_bear_attack	682194498	al_cre_vox_bear_attack_1.wav		915
Creatures	Bear	creature/Bear/cre_bear_aware	308809074	al_cre_vox_bear_aware_1.wav		1568
Creatures	Bear	creature/Bear/cre_bear_death	191271472	al_cre_vox_bear_death_1.wav		1735
Creatures	Bear	creature/Bear/cre_bear_death	378120125	al_cre_vox_bear_death_2.wav		2567
Creatures	Bear	creature/Bear/cre_bear_footstep	65782738	al_cre_fs_bear_3.wav		308
Creatures	Bear	creature/Bear/cre_bear_footstep	320727924	al_cre_fs_bear_4.wav		291
Creatures	Bear	creature/Bear/cre_bear_footstep	392739106	al_cre_fs_bear_1.wav		306
Creatures	Bear	creature/Bear/cre_bear_footstep	666166874	al_cre_fs_bear_2.wav		325
Creatures	Bear	creature/Bear/cre_bear_idle	114530235	al_cre_vox_bear_idle_1.wav		1962
Creatures	Bear	creature/Bear/cre_bear_idle	1006152006	al_cre_vox_bear_idle_2.wav		2602
Creatures	Bear	creature/Bear/cre_bear_pain	952330690	al_cre_vox_bear_pain_1.wav		1002
Creatures	Bear	creature/Bear/cre_bear_pain	1051922161	al_cre_vox_bear_pain_2.wav		1230
Creatures	Boar	creature/boar/cre_boar_attack	136630174	al_cre_vox_boar_attack_3.wav		850
Creatures	Boar	creature/boar/cre_boar_attack	362647170	al_cre_vox_boar_attack_2.wav		440
Creatures	Boar	creature/boar/cre_boar_attack	919319070	al_cre_vox_boar_attack_1.wav		720
Creatures	Boar	creature/boar/cre_boar_aware	574208600	al_cre_vox_boar_aware_1.wav		1980
Creatures	Boar	creature/boar/cre_boar_death	84665861	al_cre_vox_boar_death_2.wav		1718
Creatures	Boar	creature/boar/cre_boar_death	337190324	al_cre_vox_boar_death_1.wav		1416
Creatures	Boar	creature/boar/cre_boar_footstep	417885064	al_cre_fs_boar_2.wav		736
Creatures	Boar	creature/boar/cre_boar_footstep	1018400509	al_cre_fs_boar_1.wav		629
Creatures	Boar	creature/boar/cre_boar_idle	573798587	al_cre_vox_boar_idle_3.wav		1545
Creatures	Boar	creature/boar/cre_boar_idle	887637956	al_cre_vox_boar_idle_1.wav		4666
Creatures	Boar	creature/boar/cre_boar_idle	1011460610	al_cre_vox_boar_idle_2.wav		2567
Creatures	Boar	creature/boar/cre_boar_pain	14143123	al_cre_vox_boar_pain_1.wav		1010
Creatures	Boar	creature/boar/cre_boar_pain	190711122	al_cre_vox_boar_pain_2.wav		856
Creatures	Boar	creature/boar/cre_boar_pain	395452874	al_cre_vox_boar_pain_3.wav		871
Creatures	Boar	Events/creature/Medium/boar/cre_boar_rooting	70014850	al_cre_vox_boar_idle_2.wav		5866
Creatures	Boar	Events/creature/Medium/boar/cre_boar_rooting	294222050	al_cre_vox_boar_idle_1.wav		5833
Creatures	Boar	Events/creature/Medium/boar/cre_boar_rooting	710132150	al_cre_vox_boar_idle_3.wav		5866
Creatures	Clannfear	creature/Clannfear/cre_clannfear_attack	807731544	al_cre_vox_clannfear_attack_1.wav		1006
Creatures	Clannfear	creature/Clannfear/cre_clannfear_attack	1068347450	al_cre_vox_clannfear_attack_2.wav		1024
Creatures	Clannfear	creature/Clannfear/cre_clannfear_aware	907206663	al_cre_vox_clannfear_aware_1.wav		838
Creatures	Clannfear	creature/Clannfear/cre_clannfear_death	677260362	al_cre_vox_clannfear_death_2.wav		1851
Creatures	Clannfear	creature/Clannfear/cre_clannfear_death	914160143	al_cre_vox_clannfear_death_1.wav		2129
Creatures	Clannfear	creature/Clannfear/cre_clannfear_footstep	307958984	al_cre_fs_clannfear_2.wav		599
Creatures	Clannfear	creature/Clannfear/cre_clannfear_footstep	496980283	al_cre_fs_clannfear_1.wav		613
Creatures	Clannfear	Events/creature/Large/Clannfear/cre_clannfear_getup	514899924	al_cre_vox_clannfear_idle_2.wav	shared	2587
Creatures	Clannfear	Events/creature/Large/Clannfear/cre_clannfear_getup	589861733	al_cre_vox_clannfear_idle_1.wav	shared	2743
Creatures	Clannfear	creature/Clannfear/cre_clannfear_idle	514899924	al_cre_vox_clannfear_idle_2.wav	shared	2587
Creatures	Clannfear	creature/Clannfear/cre_clannfear_idle	589861733	al_cre_vox_clannfear_idle_1.wav	shared	2743
Creatures	Clannfear	creature/Clannfear/cre_clannfear_pain	367779836	al_cre_vox_clannfear_pain_1.wav		2215
Creatures	Clannfear	creature/Clannfear/cre_clannfear_pain	671624076	al_cre_vox_clannfear_pain_2.wav		1737
Creatures	Daedroth	creature/Daedroth/cre_daedroth_attack	190427981	al_cre_vox_daedroth_attack_2.wav		1365
Creatures	Daedroth	creature/Daedroth/cre_daedroth_attack	463939540	al_cre_vox_daedroth_attack_1.wav		1701
Creatures	Daedroth	creature/Daedroth/cre_daedroth_aware	434173371	al_cre_vox_daedroth_aware_1.wav		3398
Creatures	Daedroth	creature/Daedroth/cre_daedroth_death	2801691	al_cre_vox_daedroth_death_1.wav		1634
Creatures	Daedroth	creature/Daedroth/cre_daedroth_death	546072172	al_cre_vox_daedroth_death_2.wav		967
Creatures	Daedroth	creature/Daedroth/cre_daedroth_footstep	339598599	al_cre_fs_daedroth_1.wav		826
Creatures	Daedroth	creature/Daedroth/cre_daedroth_footstep	655070212	al_cre_fs_daedroth_2.wav		886
Creatures	Daedroth	creature/Daedroth/cre_daedroth_idle	529517720	al_cre_vox_daedroth_idle_2.wav		2048
Creatures	Daedroth	creature/Daedroth/cre_daedroth_idle	956762550	al_cre_vox_daedroth_idle_1.wav		4037
Creatures	Daedroth	creature/Daedroth/cre_daedroth_pain	405344775	al_cre_vox_daedroth_pain_1.wav		2769
Creatures	Daedroth	creature/Daedroth/cre_daedroth_pain	942218574	al_cre_vox_daedroth_pain_2.wav		2754
Creatures	Deer	creature/Deer/cre_deer_attack	465679052	al_cre_vox_deer_attack_1.wav		1629
Creatures	Deer	creature/Deer/cre_deer_aware	83428327	al_cre_vox_deer_aware_1.wav		1248
Creatures	Deer	creature/Deer/cre_deer_death	362371510	al_cre_vox_deer_death_1.wav		1569
Creatures	Deer	creature/Deer/cre_deer_footstep	91503143	al_cre_fs_deer_3.wav		422
Creatures	Deer	creature/Deer/cre_deer_footstep	283570953	al_cre_fs_deer_2.wav		500
Creatures	Deer	creature/Deer/cre_deer_footstep	467758013	al_cre_fs_deer_1.wav		343
Creatures	Deer	creature/Deer/cre_deer_footstep	537844687	al_cre_fs_deer_4.wav		384
Creatures	Deer	creature/Deer/cre_deer_idle	141588650	al_cre_vox_deer_idle_1.wav		2287
Creatures	Deer	creature/Deer/cre_deer_idle	639699176	al_cre_vox_deer_idle_2.wav		2719
Creatures	Deer	creature/Deer/cre_deer_idle	654611591	al_cre_vox_deer_idle_3.wav		2223
Creatures	Deer	creature/Deer/cre_deer_pain	134505469	al_cre_vox_deer_pain_2.wav		964
Creatures	Deer	creature/Deer/cre_deer_pain	256508393	al_cre_vox_deer_pain_1.wav		675
Creatures	Deer	creature/Deer/cre_deer_pain	519005559	al_cre_vox_deer_pain_3.wav		803
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	268388518	al_cre_vox_dog_attack_1.wav		540
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	443916900	al_cre_vox_wolf_attack_2.wav		1715
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	492475447	al_cre_vox_dog_attack_4.wav		465
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	543368944	al_cre_vox_wolf_attack_1.wav		1538
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	583627275	al_cre_vox_dog_attack_5.wav		365
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	597302710	al_cre_vox_dog_attack_3.wav		497
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	707424859	al_cre_vox_skeletalhound_attack_3.wav		1898
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	795463611	al_cre_vox_skeletalhound_attack_1.wav		1561
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	879053390	al_cre_vox_dog_attack_2.wav		549
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_attack	894963342	al_cre_vox_skeletalhound_attack_2.wav		1901
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_aware	104060085	al_cre_vox_skeletalhound_aware_2.wav		1770
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_aware	442255429	al_cre_vox_dog_aware_1.wav		1093
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_aware	665332228	al_cre_vox_wolf_aware_1.wav		2501
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_aware	1040377973	al_cre_vox_skeletalhound_aware_1.wav		1532
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_bark	264448795	al_cre_vox_dog_bark_2.wav		465
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_bark	768997230	al_cre_vox_dog_bark_1.wav		497
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_bark	1024472443	al_cre_vox_dog_bark_3.wav		365
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_beg	664727188	al_cre_vox_dog_beg_1.wav		3697
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_death	503074031	al_cre_vox_skeletalhound_death_1.wav		1625
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_death	693729501	al_cre_vox_dog_death_1.wav		1555
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_death	795413619	al_cre_vox_wolf_death_2.wav		1913
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_death	845221478	al_cre_vox_skeletalhound_death_2.wav		1265
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_death	971527004	al_cre_vox_wolf_death_1.wav		1619
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_eat	792478969	al_cre_fol_dog_eat_1.wav		3565
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_footstep	27930396	al_cre_fs_dog_3.wav		169
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_footstep	71629594	al_cre_fs_skeletalhound_1.wav		236
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_footstep	137771292	al_cre_fs_dog_2.wav		131
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_footstep	332536831	al_cre_fs_wolf_1.wav		651
Creatures	Dog	creature/SharedDogCreature/cre_shareddogcreature_footstep	363376028	al_cre_fs_dog_4.wav		160
